date,Rainfall
2024-02-03 03:05:00-06:00,0.25
2024-02-03 03:10:00-06:00,0.25
2024-02-03 03:15:00-06:00,0.51
2024-02-03 03:20:00-06:00,0.25
2024-02-03 03:30:00-06:00,0.76
2024-02-03 03:35:00-06:00,0.76
2024-02-03 03:40:00-06:00,0.25
2024-02-03 03:50:00-06:00,0.25
2024-02-03 05:05:00-06:00,0.25
2024-02-03 06:25:00-06:00,0.25
2024-02-03 06:55:00-06:00,0.25
2024-02-03 07:00:00-06:00,0.51
2024-02-03 07:25:00-06:00,0.25
2024-02-03 08:00:00-06:00,0.25
2024-02-03 08:10:00-06:00,0.25
2024-02-03 08:40:00-06:00,0.25
2024-02-03 09:00:00-06:00,0.25
2024-02-03 09:05:00-06:00,0.25
2024-02-03 09:50:00-06:00,0.25
2024-02-03 10:10:00-06:00,0.25
2024-02-03 12:30:00-06:00,0.25
2024-02-03 13:40:00-06:00,0.25
2024-02-03 13:50:00-06:00,0.25
2024-02-03 13:55:00-06:00,0.25
2024-02-03 14:05:00-06:00,0.76
2024-02-03 14:10:00-06:00,0.25
2024-02-03 14:15:00-06:00,0.51
2024-02-03 14:20:00-06:00,0.76
2024-02-03 14:30:00-06:00,0.25
2024-02-03 16:25:00-06:00,0.25
2024-02-03 18:00:00-06:00,0.25
2024-02-03 18:05:00-06:00,1.02
2024-02-03 18:10:00-06:00,0.76
2024-02-03 18:15:00-06:00,1.02
2024-02-03 18:20:00-06:00,0.51
2024-02-03 20:55:00-06:00,0.25
2024-02-03 23:00:00-06:00,0.25
2024-02-04 00:25:00-06:00,0.25
2024-02-04 01:10:00-06:00,0.25
2024-02-04 01:30:00-06:00,0.25
2024-02-04 01:40:00-06:00,0.25
2024-02-04 02:25:00-06:00,0.51
2024-02-04 03:05:00-06:00,0.25
2024-02-04 03:50:00-06:00,0.25
2024-02-04 03:55:00-06:00,0.25
2024-02-04 05:10:00-06:00,0.25
2024-02-04 05:35:00-06:00,0.25
2024-02-04 06:45:00-06:00,0.25
2024-02-04 07:15:00-06:00,0.25
2024-02-04 07:30:00-06:00,0.25
2024-02-04 07:35:00-06:00,0.25
2024-02-04 07:40:00-06:00,0.51
2024-02-04 07:45:00-06:00,0.25
2024-02-04 08:25:00-06:00,0.25
2024-02-04 08:45:00-06:00,0.25
2024-02-04 09:00:00-06:00,0.25
2024-02-04 09:20:00-06:00,0.25
2024-02-04 09:40:00-06:00,0.25
2024-02-04 10:50:00-06:00,0.25
2024-02-04 11:30:00-06:00,0.51
2024-02-04 11:35:00-06:00,0.25
2024-02-04 12:40:00-06:00,0.25
2024-02-04 13:05:00-06:00,0.25
2024-02-04 13:40:00-06:00,0.25
2024-02-04 14:15:00-06:00,0.51
2024-02-04 14:20:00-06:00,0.25
2024-02-04 14:25:00-06:00,0.51
2024-02-04 14:30:00-06:00,0.25
2024-02-04 14:35:00-06:00,0.76
2024-02-04 14:50:00-06:00,0.25
2024-02-04 15:00:00-06:00,0.25
2024-02-04 15:40:00-06:00,0.25
2024-02-04 15:55:00-06:00,0.25
2024-02-04 16:05:00-06:00,0.25
2024-02-04 16:10:00-06:00,0.25
2024-02-04 16:25:00-06:00,0.76
2024-02-04 16:35:00-06:00,0.25
2024-02-04 16:40:00-06:00,0.25
2024-02-04 16:50:00-06:00,0.25
2024-02-04 17:00:00-06:00,0.51
2024-02-04 18:00:00-06:00,0.51
2024-02-04 18:40:00-06:00,0.25
2024-02-04 21:20:00-06:00,0.25
2024-02-05 00:10:00-06:00,0.51
2024-02-05 00:15:00-06:00,0.25
2024-02-05 00:45:00-06:00,0.25
2024-02-05 01:00:00-06:00,0.25
2024-02-05 01:05:00-06:00,0.25
2024-02-05 01:15:00-06:00,0.25
2024-02-05 01:25:00-06:00,0.51
2024-02-05 02:15:00-06:00,0.25
2024-02-05 02:30:00-06:00,0.25
2024-02-05 03:30:00-06:00,0.25
2024-02-05 03:40:00-06:00,0.25
2024-02-05 04:20:00-06:00,0.25
2024-02-05 05:15:00-06:00,0.25
2024-02-05 06:00:00-06:00,0.25
2024-02-05 06:25:00-06:00,0.25
2024-02-05 07:45:00-06:00,0.25
2024-02-05 07:55:00-06:00,0.51
2024-02-05 08:50:00-06:00,0.51
2024-02-05 08:55:00-06:00,0.25
2024-02-05 09:00:00-06:00,0.25
2024-02-05 09:45:00-06:00,0.25
2024-02-05 11:20:00-06:00,0.25
2024-02-05 12:00:00-06:00,0.25
2024-02-05 14:55:00-06:00,0.51
2024-02-05 15:05:00-06:00,0.25
2024-02-05 15:10:00-06:00,1.02
2024-02-05 15:15:00-06:00,0.51
2024-02-05 15:20:00-06:00,0.51
2024-02-05 15:25:00-06:00,0.51
2024-02-05 15:55:00-06:00,0.25
2024-02-05 16:20:00-06:00,0.25
2024-02-05 16:30:00-06:00,0.51
2024-02-05 18:05:00-06:00,0.25
2024-02-05 19:05:00-06:00,0.25
2024-02-05 19:30:00-06:00,0.25
2024-02-05 19:45:00-06:00,0.25
2024-02-05 22:25:00-06:00,0.25
2024-02-06 00:05:00-06:00,0.25
2024-02-06 00:15:00-06:00,0.25
2024-02-06 00:35:00-06:00,0.25
2024-02-06 00:45:00-06:00,0.25
2024-02-06 01:35:00-06:00,0.25
2024-02-06 01:40:00-06:00,0.25
2024-02-06 01:50:00-06:00,0.25
2024-02-06 01:55:00-06:00,0.25
2024-02-06 02:10:00-06:00,0.25
2024-02-06 02:30:00-06:00,0.25
2024-02-06 03:40:00-06:00,0.25
2024-02-06 03:50:00-06:00,0.51
2024-02-06 05:10:00-06:00,0.25
2024-02-06 05:15:00-06:00,0.25
2024-02-06 05:35:00-06:00,0.25
2024-02-06 06:40:00-06:00,0.25
2024-02-06 07:25:00-06:00,0.25
2024-02-06 07:30:00-06:00,0.51
2024-02-06 08:10:00-06:00,0.25
2024-02-06 08:15:00-06:00,0.25
2024-02-06 08:30:00-06:00,0.25
2024-02-06 09:30:00-06:00,0.25
2024-02-06 13:40:00-06:00,0.25
2024-02-06 15:00:00-06:00,0.25
2024-02-06 15:55:00-06:00,0.25
2024-02-06 17:00:00-06:00,0.25
2024-02-06 19:00:00-06:00,0.25
2024-02-06 19:15:00-06:00,0.25
2024-02-06 20:00:00-06:00,0.25
2024-02-06 21:20:00-06:00,0.25
2024-02-06 23:25:00-06:00,0.25
2024-02-06 23:50:00-06:00,0.25
2024-02-07 00:30:00-06:00,0.25
2024-02-07 00:50:00-06:00,0.51
2024-02-07 01:00:00-06:00,0.25
2024-02-07 01:05:00-06:00,0.25
2024-02-07 02:30:00-06:00,0.25
2024-02-07 02:35:00-06:00,0.25
2024-02-07 03:00:00-06:00,0.25
2024-02-07 03:40:00-06:00,0.25
2024-02-07 04:25:00-06:00,0.25
2024-02-07 05:05:00-06:00,0.25
2024-02-07 05:45:00-06:00,0.25
2024-02-07 06:15:00-06:00,0.25
2024-02-07 07:35:00-06:00,0.25
2024-02-07 08:00:00-06:00,0.25
2024-02-07 08:30:00-06:00,0.25
2024-02-07 09:00:00-06:00,0.25
2024-02-07 09:25:00-06:00,0.25
2024-02-07 11:00:00-06:00,0.25
2024-02-07 13:20:00-06:00,0.25
2024-02-07 13:40:00-06:00,0.25
2024-02-07 14:05:00-06:00,0.25
2024-02-07 15:05:00-06:00,0.25
2024-02-07 16:15:00-06:00,0.25
2024-02-07 18:40:00-06:00,0.25
2024-02-07 19:00:00-06:00,0.25
2024-02-07 20:15:00-06:00,0.25
2024-02-07 20:45:00-06:00,0.25
2024-02-08 01:55:00-06:00,0.25
2024-02-08 02:45:00-06:00,0.25
2024-02-08 03:50:00-06:00,0.25
2024-02-08 04:05:00-06:00,0.25
2024-02-08 04:25:00-06:00,0.25
2024-02-08 04:40:00-06:00,0.25
2024-02-08 04:45:00-06:00,0.25
2024-02-08 05:40:00-06:00,0.25
2024-02-08 05:45:00-06:00,0.25
2024-02-08 05:50:00-06:00,0.51
2024-02-08 06:15:00-06:00,0.25
2024-02-08 06:20:00-06:00,0.51
2024-02-08 08:10:00-06:00,0.25
2024-02-08 08:30:00-06:00,0.25
2024-02-08 09:55:00-06:00,0.25
2024-02-08 10:35:00-06:00,0.25
2024-02-08 13:10:00-06:00,0.25
2024-02-08 13:25:00-06:00,0.25
2024-02-08 13:40:00-06:00,0.25
2024-02-08 14:25:00-06:00,0.51
2024-02-08 14:30:00-06:00,0.51
2024-02-08 14:35:00-06:00,0.76
2024-02-08 15:05:00-06:00,0.25
2024-02-08 15:10:00-06:00,0.25
2024-02-08 16:20:00-06:00,0.25
2024-02-08 17:00:00-06:00,0.51
2024-02-08 22:35:00-06:00,0.25
2024-02-09 00:40:00-06:00,0.25
2024-02-09 01:40:00-06:00,0.25
2024-02-09 03:50:00-06:00,0.25
2024-02-09 05:25:00-06:00,0.25
2024-02-09 07:00:00-06:00,0.51
2024-02-09 07:30:00-06:00,0.25
2024-02-09 09:15:00-06:00,0.25
2024-02-09 09:45:00-06:00,0.25
2024-02-09 10:50:00-06:00,0.25
2024-02-09 12:00:00-06:00,0.25
2024-02-09 12:35:00-06:00,0.25
2024-02-09 13:40:00-06:00,0.25
2024-02-09 14:10:00-06:00,0.25
2024-02-09 15:15:00-06:00,0.25
2024-02-09 19:10:00-06:00,0.25
2024-02-09 19:55:00-06:00,0.25
2024-02-09 20:10:00-06:00,0.25
2024-02-09 20:45:00-06:00,0.25
2024-02-09 22:00:00-06:00,0.51
2024-02-09 22:05:00-06:00,0.25
2024-02-09 22:20:00-06:00,0.25
2024-02-09 22:35:00-06:00,0.25
2024-02-09 22:45:00-06:00,0.25
2024-02-09 22:50:00-06:00,0.25
2024-02-09 23:05:00-06:00,0.25
2024-04-05 09:10:00-06:00,1.27
2024-04-05 09:15:00-06:00,0.76
2024-04-05 09:40:00-06:00,0.76
2024-04-05 09:45:00-06:00,0.25
2024-04-05 10:35:00-06:00,0.51
2024-04-09 07:35:00-06:00,0.25
2024-04-09 07:40:00-06:00,0.51
2024-04-09 08:05:00-06:00,0.25
2024-04-09 08:10:00-06:00,0.51
2024-04-09 08:25:00-06:00,0.25
2024-04-09 21:25:00-06:00,0.51
2024-04-09 21:30:00-06:00,3.05
2024-04-09 21:35:00-06:00,5.08
2024-04-09 21:40:00-06:00,4.06
2024-04-09 21:45:00-06:00,0.76
2024-04-09 21:50:00-06:00,0.25
2024-04-09 21:55:00-06:00,0.25
2024-04-09 22:00:00-06:00,0.25
2024-04-09 22:10:00-06:00,0.51
2024-04-09 22:15:00-06:00,0.25
2024-04-09 22:20:00-06:00,0.51
2024-04-09 22:25:00-06:00,0.25
2024-04-09 22:35:00-06:00,0.25
2024-04-09 22:40:00-06:00,0.25
2024-04-09 22:45:00-06:00,0.51
2024-04-09 22:50:00-06:00,0.25
2024-04-09 22:55:00-06:00,0.25
2024-04-09 23:45:00-06:00,0.25
2024-04-09 23:50:00-06:00,0.51
2024-04-09 23:55:00-06:00,0.76
2024-04-10 00:00:00-06:00,0.51
2024-04-10 01:40:00-06:00,0.25
2024-04-16 11:05:00-06:00,0.25
2024-04-17 18:00:00-06:00,0.25
2024-04-20 22:10:00-06:00,1.27
2024-04-20 22:15:00-06:00,1.02
2024-04-20 22:25:00-06:00,0.51
2024-04-20 22:35:00-06:00,0.25
2024-04-21 00:00:00-06:00,0.51
2024-04-21 00:05:00-06:00,1.78
2024-04-21 00:10:00-06:00,0.51
2024-04-21 00:15:00-06:00,0.76
2024-04-21 00:20:00-06:00,1.27
2024-04-21 00:25:00-06:00,4.57
2024-04-21 00:30:00-06:00,1.02
2024-04-21 00:35:00-06:00,0.25
2024-04-21 00:50:00-06:00,0.51
2024-04-26 10:05:00-06:00,0.51
2024-04-26 10:10:00-06:00,0.51
2024-04-28 06:50:00-06:00,0.25
2024-04-28 06:55:00-06:00,3.3
2024-04-28 07:00:00-06:00,5.59
2024-04-28 07:05:00-06:00,3.05
2024-04-28 07:10:00-06:00,4.32
2024-04-28 07:15:00-06:00,2.79
2024-04-28 07:20:00-06:00,1.52
2024-04-28 07:25:00-06:00,2.03
2024-04-28 07:30:00-06:00,1.52
2024-04-28 07:35:00-06:00,2.03
2024-04-28 07:40:00-06:00,0.76
2024-04-28 07:45:00-06:00,2.03
2024-04-28 07:50:00-06:00,1.78
2024-04-28 07:55:00-06:00,1.52
2024-04-28 08:00:00-06:00,1.27
2024-04-28 08:05:00-06:00,4.06
2024-04-28 08:10:00-06:00,3.05
2024-04-28 08:15:00-06:00,1.02
2024-04-30 17:35:00-06:00,1.02
2024-05-01 09:45:00-06:00,0.25
2024-05-01 09:50:00-06:00,0.25
2024-05-01 15:50:00-06:00,0.25
2024-05-01 15:55:00-06:00,0.51
2024-05-01 16:00:00-06:00,1.27
2024-05-01 16:05:00-06:00,0.25
2024-05-01 16:10:00-06:00,0.25
2024-05-01 16:25:00-06:00,0.25
2024-05-01 21:25:00-06:00,0.25
2024-05-02 12:10:00-06:00,0.25
2024-05-02 14:15:00-06:00,0.25
2024-05-02 14:20:00-06:00,0.25
2024-05-02 14:25:00-06:00,0.25
2024-05-02 14:30:00-06:00,0.25
2024-05-02 14:40:00-06:00,0.76
2024-05-02 15:00:00-06:00,0.25
2024-05-02 15:20:00-06:00,0.25
2024-05-03 01:25:00-06:00,0.25
2024-05-03 01:30:00-06:00,0.25
2024-05-03 01:35:00-06:00,0.51
2024-05-03 01:40:00-06:00,0.25
2024-05-03 01:45:00-06:00,0.25
2024-05-03 02:00:00-06:00,0.25
2024-05-03 12:00:00-06:00,0.25
2024-05-04 01:55:00-06:00,0.25
2024-05-04 11:15:00-06:00,0.25
2024-05-11 23:55:00-06:00,0.25
2024-05-13 10:50:00-06:00,0.25
2024-05-13 10:55:00-06:00,0.25
2024-05-13 11:00:00-06:00,0.51
2024-05-13 11:05:00-06:00,4.57
2024-05-13 11:10:00-06:00,1.78
2024-05-13 11:35:00-06:00,0.25
2024-05-13 11:40:00-06:00,0.51
2024-05-13 11:45:00-06:00,1.52
2024-05-13 11:50:00-06:00,1.27
2024-05-13 11:55:00-06:00,0.51
2024-05-13 12:00:00-06:00,0.51
2024-05-13 12:45:00-06:00,0.25
2024-05-28 21:50:00-06:00,0.76
2024-05-28 22:35:00-06:00,3.05
2024-05-28 22:40:00-06:00,0.76
2024-05-28 23:10:00-06:00,0.25
2024-05-28 23:15:00-06:00,0.51
2024-05-28 23:20:00-06:00,0.51
2024-05-28 23:25:00-06:00,0.25
2024-05-28 23:30:00-06:00,0.25
2024-05-28 23:35:00-06:00,0.25
2024-05-28 23:45:00-06:00,0.25
2024-05-28 23:50:00-06:00,0.51
2024-05-29 00:00:00-06:00,0.25
2024-05-30 23:40:00-06:00,0.25
2024-05-31 08:35:00-06:00,0.25
2024-06-09 23:40:00-06:00,0.25
2024-06-10 00:40:00-06:00,0.25
2024-06-10 01:00:00-06:00,0.25
2024-06-10 01:20:00-06:00,0.25
2024-06-10 01:40:00-06:00,0.25
2024-06-10 07:05:00-06:00,0.25
2024-06-10 07:20:00-06:00,0.25
2024-06-10 07:30:00-06:00,0.25
2024-06-10 07:45:00-06:00,0.25
2024-06-10 07:55:00-06:00,0.25
2024-06-10 08:15:00-06:00,0.25
2024-06-10 08:40:00-06:00,0.25
2024-06-10 09:05:00-06:00,0.25
2024-06-10 09:35:00-06:00,0.25
2024-06-10 10:55:00-06:00,0.25
2024-06-13 12:20:00-06:00,0.51
2024-06-18 11:20:00-06:00,1.52
2024-06-19 13:40:00-06:00,0.25
2024-06-19 14:15:00-06:00,0.25
2024-06-19 14:55:00-06:00,0.25
2024-06-19 15:05:00-06:00,0.25
2024-06-19 15:10:00-06:00,0.25
2024-06-19 15:30:00-06:00,0.25
2024-06-19 15:45:00-06:00,0.25
2024-06-19 16:05:00-06:00,0.25
2024-06-19 16:10:00-06:00,0.25
2024-06-19 16:35:00-06:00,0.25
2024-06-19 16:45:00-06:00,0.25
2024-06-19 16:55:00-06:00,0.25
2024-06-19 17:10:00-06:00,0.25
2024-06-19 17:15:00-06:00,0.51
2024-06-19 17:20:00-06:00,0.51
2024-06-19 17:25:00-06:00,0.51
2024-06-19 17:35:00-06:00,0.25
2024-06-19 17:40:00-06:00,0.25
2024-06-19 17:45:00-06:00,0.25
2024-06-19 17:50:00-06:00,0.25
2024-06-19 17:55:00-06:00,0.51
2024-06-19 18:00:00-06:00,0.51
2024-06-19 18:05:00-06:00,0.51
2024-06-19 18:10:00-06:00,0.51
2024-06-19 18:20:00-06:00,0.25
2024-06-19 18:25:00-06:00,0.25
2024-06-19 18:30:00-06:00,0.25
2024-06-19 18:35:00-06:00,0.25
2024-06-19 18:40:00-06:00,0.25
2024-06-19 18:50:00-06:00,0.25
2024-06-19 19:00:00-06:00,0.25
2024-06-19 19:05:00-06:00,0.25
2024-06-19 19:10:00-06:00,0.25
2024-06-19 19:15:00-06:00,0.25
2024-06-19 19:20:00-06:00,0.25
2024-06-19 19:25:00-06:00,0.25
2024-06-19 19:35:00-06:00,0.25
2024-06-19 19:40:00-06:00,0.25
2024-06-19 19:45:00-06:00,0.51
2024-06-19 19:50:00-06:00,0.25
2024-06-19 19:55:00-06:00,0.76
2024-06-19 20:00:00-06:00,0.76
2024-06-19 20:05:00-06:00,0.25
2024-06-19 20:10:00-06:00,0.25
2024-06-19 20:15:00-06:00,0.25
2024-06-19 20:20:00-06:00,0.25
2024-06-19 20:25:00-06:00,0.25
2024-06-19 20:30:00-06:00,0.25
2024-06-19 20:35:00-06:00,0.25
2024-06-19 20:40:00-06:00,0.51
2024-06-19 20:45:00-06:00,0.25
2024-06-19 20:50:00-06:00,0.25
2024-06-19 20:55:00-06:00,0.25
2024-06-19 21:00:00-06:00,0.51
2024-06-19 21:10:00-06:00,0.25
2024-06-19 21:15:00-06:00,0.25
2024-06-19 21:20:00-06:00,0.25
2024-06-19 21:25:00-06:00,0.51
2024-06-19 21:30:00-06:00,0.51
2024-06-19 21:35:00-06:00,0.25
2024-06-19 21:40:00-06:00,0.51
2024-06-19 21:45:00-06:00,0.51
2024-06-19 21:50:00-06:00,0.25
2024-06-19 21:55:00-06:00,0.25
2024-06-19 22:05:00-06:00,0.25
2024-06-19 22:15:00-06:00,0.25
2024-06-19 22:20:00-06:00,0.25
2024-06-19 22:25:00-06:00,0.25
2024-06-19 22:30:00-06:00,0.25
2024-06-19 22:35:00-06:00,0.25
2024-06-19 22:40:00-06:00,0.25
2024-06-19 22:50:00-06:00,0.25
2024-06-19 23:00:00-06:00,0.25
2024-06-19 23:15:00-06:00,0.25
2024-06-19 23:20:00-06:00,0.25
2024-06-19 23:30:00-06:00,0.25
2024-06-19 23:40:00-06:00,0.25
2024-06-19 23:50:00-06:00,0.25
2024-06-19 23:55:00-06:00,0.25
2024-06-20 00:10:00-06:00,0.25
2024-06-20 00:25:00-06:00,0.25
2024-06-20 01:10:00-06:00,0.25
2024-06-20 02:10:00-06:00,0.25
2024-06-20 02:45:00-06:00,0.25
2024-06-20 09:40:00-06:00,0.76
2024-06-20 09:45:00-06:00,3.3
2024-06-20 09:50:00-06:00,0.25
2024-06-20 14:40:00-06:00,3.05
2024-06-20 14:45:00-06:00,2.79
2024-06-20 15:20:00-06:00,0.25
2024-06-20 15:55:00-06:00,0.25
2024-06-20 16:00:00-06:00,1.02
2024-06-20 16:05:00-06:00,1.02
2024-06-20 16:10:00-06:00,0.25
2024-06-20 16:15:00-06:00,1.27
2024-06-20 16:20:00-06:00,1.52
2024-06-20 16:25:00-06:00,0.51
2024-06-20 17:05:00-06:00,1.27
2024-06-20 17:10:00-06:00,0.76
2024-06-20 17:30:00-06:00,0.25
2024-06-20 17:35:00-06:00,0.25
2024-06-20 18:20:00-06:00,0.25
2024-06-20 18:35:00-06:00,0.25
2024-06-20 19:25:00-06:00,1.52
2024-06-20 19:30:00-06:00,0.76
2024-06-20 19:35:00-06:00,0.25
2024-06-20 21:35:00-06:00,0.25
2024-06-20 21:40:00-06:00,4.57
2024-06-20 21:45:00-06:00,2.54
2024-06-20 21:50:00-06:00,1.02
2024-06-20 21:55:00-06:00,1.27
2024-06-20 22:00:00-06:00,0.51
2024-06-20 22:15:00-06:00,0.51
2024-06-20 22:25:00-06:00,0.25
2024-06-21 13:35:00-06:00,0.25
2024-07-06 17:15:00-06:00,0.25
2024-07-06 17:20:00-06:00,0.51
2024-07-06 17:25:00-06:00,1.02
2024-07-06 17:30:00-06:00,0.25
2024-07-06 17:35:00-06:00,0.25
2024-07-06 17:40:00-06:00,0.25
2024-07-09 14:10:00-06:00,0.25
2024-07-09 14:55:00-06:00,0.51
2024-07-09 15:00:00-06:00,8.64
2024-07-18 11:25:00-06:00,0.25
2024-07-18 11:30:00-06:00,0.25
2024-07-18 11:40:00-06:00,0.25
2024-07-18 11:50:00-06:00,0.25
2024-07-18 12:10:00-06:00,0.25
2024-07-19 10:35:00-06:00,0.25
2024-07-19 10:50:00-06:00,0.25
2024-07-19 10:55:00-06:00,0.25
2024-07-19 11:00:00-06:00,0.51
2024-07-19 11:05:00-06:00,0.76
2024-07-19 11:10:00-06:00,0.51
2024-07-19 11:15:00-06:00,0.51
2024-07-19 11:20:00-06:00,0.25
2024-07-19 14:45:00-06:00,0.25
2024-07-19 14:55:00-06:00,0.25
2024-07-21 19:40:00-06:00,0.25
2024-07-21 19:55:00-06:00,0.25
2024-07-21 20:00:00-06:00,0.25
2024-07-21 20:05:00-06:00,0.25
2024-07-21 20:15:00-06:00,0.25
2024-07-22 08:15:00-06:00,0.25
2024-07-22 19:05:00-06:00,0.51
2024-07-22 19:20:00-06:00,0.25
2024-07-22 19:25:00-06:00,0.76
2024-07-22 19:30:00-06:00,1.02
